marca;modelo;ano;products_ref
"Beta";"RR 300 Enduro 2T";"2019";"WB6067"
"Beta";"RR 300 Enduro 2T";"2020";"WB6067"
"Beta";"RR 300 Enduro 2T";"2021";"WB6067"
"Beta";"RR 300 Enduro 2T";"2022";"WB6067"
"Beta";"RR 300 Enduro 2T";"2023";"WB6067"
"Beta";"RR 300 Enduro 2T";"2024";"WB6067"
"Beta";"Xtrainer 250";"2018";"WB6067"
"Beta";"Xtrainer 250";"2019";"WB6067"
"Beta";"Xtrainer 250";"2020";"WB6067"
"Beta";"Xtrainer 250";"2021";"WB6067"
"Beta";"Xtrainer 250";"2022";"WB6067"
"Beta";"Xtrainer 250";"2023";"WB6067"
"Beta";"Xtrainer 250";"2024";"WB6067"
"Beta";"Xtrainer 300";"2015";"WB6067"
"Beta";"Xtrainer 300";"2016";"WB6067"
"Beta";"Xtrainer 300";"2017";"WB6067"
"Beta";"Xtrainer 300";"2018";"WB6067"
"Beta";"Xtrainer 300";"2019";"WB6067"
"Beta";"Xtrainer 300";"2020";"WB6067"
"Beta";"Xtrainer 300";"2021";"WB6067"
"Beta";"Xtrainer 300";"2022";"WB6067"
"Beta";"Xtrainer 300";"2023";"WB6067"
"Beta";"Xtrainer 300";"2024";"WB6067"
"GasGas";"EC 250";"2021";"WB6067"
"GasGas";"EC 250";"2022";"WB6067"
"GasGas";"EC 250";"2023";"WB6067"
"GasGas";"EC 250";"2024";"WB6067"
"GasGas";"EC 300";"2021";"WB6067"
"GasGas";"EC 300";"2022";"WB6067"
"GasGas";"EC 300";"2023";"WB6067"
"GasGas";"EC 300";"2024";"WB6067"
"GasGas";"EX 250";"2022";"WB6067"
"GasGas";"EX 250";"2023";"WB6067"
"GasGas";"EX 250";"2024";"WB6067"
"GasGas";"EX 300";"2021";"WB6067"
"GasGas";"EX 300";"2022";"WB6067"
"GasGas";"EX 300";"2023";"WB6067"
"GasGas";"EX 300";"2024";"WB6067"
"GasGas";"MC 250";"2022";"WB6067"
"GasGas";"MC 250";"2023";"WB6067"
"GasGas";"MC 250";"2024";"WB6067"
"Husaberg";"TE 250";"2011";"WB6067"
"Husaberg";"TE 250";"2012";"WB6067"
"Husaberg";"TE 250";"2013";"WB6067"
"Husaberg";"TE 250";"2014";"WB6067"
"Husaberg";"TE 300";"2011";"WB6067"
"Husaberg";"TE 300";"2012";"WB6067"
"Husaberg";"TE 300";"2013";"WB6067"
"Husaberg";"TE 300";"2014";"WB6067"
"Husqvarna";"TC 250";"2014";"WB6067"
"Husqvarna";"TC 250";"2015";"WB6067"
"Husqvarna";"TC 250";"2016";"WB6067"
"Husqvarna";"TC 250";"2017";"WB6067"
"Husqvarna";"TC 250";"2018";"WB6067"
"Husqvarna";"TC 250";"2019";"WB6067"
"Husqvarna";"TC 250";"2020";"WB6067"
"Husqvarna";"TC 250";"2021";"WB6067"
"Husqvarna";"TC 250";"2022";"WB6067"
"Husqvarna";"TC 250";"2023";"WB6067"
"Husqvarna";"TC 250";"2024";"WB6067"
"Husqvarna";"TE 250";"2014";"WB6067"
"Husqvarna";"TE 250";"2015";"WB6067"
"Husqvarna";"TE 250";"2016";"WB6067"
"Husqvarna";"TE 250";"2017";"WB6067"
"Husqvarna";"TE 250";"2018";"WB6067"
"Husqvarna";"TE 250";"2019";"WB6067"
"Husqvarna";"TE 250";"2020";"WB6067"
"Husqvarna";"TE 250";"2021";"WB6067"
"Husqvarna";"TE 250";"2022";"WB6067"
"Husqvarna";"TE 250";"2023";"WB6067"
"Husqvarna";"TE 250";"2024";"WB6067"
"Husqvarna";"TE 300";"2014";"WB6067"
"Husqvarna";"TE 300";"2015";"WB6067"
"Husqvarna";"TE 300";"2016";"WB6067"
"Husqvarna";"TE 300";"2017";"WB6067"
"Husqvarna";"TE 300";"2018";"WB6067"
"Husqvarna";"TE 300";"2019";"WB6067"
"Husqvarna";"TE 300";"2020";"WB6067"
"Husqvarna";"TE 300";"2021";"WB6067"
"Husqvarna";"TE 300";"2022";"WB6067"
"Husqvarna";"TE 300";"2023";"WB6067"
"Husqvarna";"TE 300";"2024";"WB6067"
"Husqvarna";"TE 300";"2020";"WB6067"
"Husqvarna";"TE 300";"2021";"WB6067"
"Husqvarna";"TE 300";"2022";"WB6067"
"Husqvarna";"TE 300";"2023";"WB6067"
"Husqvarna";"TE 300";"2024";"WB6067"
"KTM";"250 EXC";"1990";"WB6067"
"KTM";"250 EXC";"1991";"WB6067"
"KTM";"250 EXC";"1992";"WB6067"
"KTM";"250 EXC";"1993";"WB6067"
"KTM";"250 EXC";"1994";"WB6067"
"KTM";"250 EXC";"1995";"WB6067"
"KTM";"250 EXC";"1996";"WB6067"
"KTM";"250 EXC";"1997";"WB6067"
"KTM";"250 EXC";"1998";"WB6067"
"KTM";"250 EXC";"1999";"WB6067"
"KTM";"250 EXC";"2000";"WB6067"
"KTM";"250 EXC";"2001";"WB6067"
"KTM";"250 EXC";"2002";"WB6067"
"KTM";"250 EXC";"2003";"WB6067"
"KTM";"250 EXC";"2004";"WB6067"
"KTM";"250 EXC";"2005";"WB6067"
"KTM";"250 EXC";"2006";"WB6067"
"KTM";"250 EXC";"2007";"WB6067"
"KTM";"250 EXC";"2008";"WB6067"
"KTM";"250 EXC";"2009";"WB6067"
"KTM";"250 EXC";"2010";"WB6067"
"KTM";"250 EXC";"2011";"WB6067"
"KTM";"250 EXC";"2012";"WB6067"
"KTM";"250 EXC";"2013";"WB6067"
"KTM";"250 EXC";"2014";"WB6067"
"KTM";"250 EXC";"2015";"WB6067"
"KTM";"250 EXC";"2016";"WB6067"
"KTM";"250 EXC";"2017";"WB6067"
"KTM";"250 EXC";"2018";"WB6067"
"KTM";"250 EXC";"2019";"WB6067"
"KTM";"250 EXC";"2020";"WB6067"
"KTM";"250 EXC";"2021";"WB6067"
"KTM";"250 EXC";"2022";"WB6067"
"KTM";"250 EXC";"2023";"WB6067"
"KTM";"250 EXC";"2024";"WB6067"
"KTM";"250 SX";"1990";"WB6067"
"KTM";"250 SX";"1991";"WB6067"
"KTM";"250 SX";"1992";"WB6067"
"KTM";"250 SX";"1993";"WB6067"
"KTM";"250 SX";"1994";"WB6067"
"KTM";"250 SX";"1995";"WB6067"
"KTM";"250 SX";"1996";"WB6067"
"KTM";"250 SX";"1997";"WB6067"
"KTM";"250 SX";"1998";"WB6067"
"KTM";"250 SX";"1999";"WB6067"
"KTM";"250 SX";"2000";"WB6067"
"KTM";"250 SX";"2001";"WB6067"
"KTM";"250 SX";"2002";"WB6067"
"KTM";"250 SX";"2003";"WB6067"
"KTM";"250 SX";"2004";"WB6067"
"KTM";"250 SX";"2005";"WB6067"
"KTM";"250 SX";"2006";"WB6067"
"KTM";"250 SX";"2007";"WB6067"
"KTM";"250 SX";"2008";"WB6067"
"KTM";"250 SX";"2009";"WB6067"
"KTM";"250 SX";"2010";"WB6067"
"KTM";"250 SX";"2011";"WB6067"
"KTM";"250 SX";"2012";"WB6067"
"KTM";"250 SX";"2013";"WB6067"
"KTM";"250 SX";"2014";"WB6067"
"KTM";"250 SX";"2015";"WB6067"
"KTM";"250 SX";"2016";"WB6067"
"KTM";"250 SX";"2017";"WB6067"
"KTM";"250 SX";"2018";"WB6067"
"KTM";"250 SX";"2019";"WB6067"
"KTM";"250 SX";"2020";"WB6067"
"KTM";"250 SX";"2021";"WB6067"
"KTM";"250 SX";"2022";"WB6067"
"KTM";"250 SX";"2023";"WB6067"
"KTM";"250 SX";"2024";"WB6067"
"KTM";"300 EXC";"1990";"WB6067"
"KTM";"300 EXC";"1991";"WB6067"
"KTM";"300 EXC";"1992";"WB6067"
"KTM";"300 EXC";"1993";"WB6067"
"KTM";"300 EXC";"1994";"WB6067"
"KTM";"300 EXC";"1995";"WB6067"
"KTM";"300 EXC";"1996";"WB6067"
"KTM";"300 EXC";"1997";"WB6067"
"KTM";"300 EXC";"1998";"WB6067"
"KTM";"300 EXC";"1999";"WB6067"
"KTM";"300 EXC";"2000";"WB6067"
"KTM";"300 EXC";"2001";"WB6067"
"KTM";"300 EXC";"2002";"WB6067"
"KTM";"300 EXC";"2003";"WB6067"
"KTM";"300 EXC";"2004";"WB6067"
"KTM";"300 EXC";"2005";"WB6067"
"KTM";"300 EXC";"2006";"WB6067"
"KTM";"300 EXC";"2007";"WB6067"
"KTM";"300 EXC";"2008";"WB6067"
"KTM";"300 EXC";"2009";"WB6067"
"KTM";"300 EXC";"2010";"WB6067"
"KTM";"300 EXC";"2011";"WB6067"
"KTM";"300 EXC";"2012";"WB6067"
"KTM";"300 EXC";"2013";"WB6067"
"KTM";"300 EXC";"2014";"WB6067"
"KTM";"300 EXC";"2015";"WB6067"
"KTM";"300 EXC";"2016";"WB6067"
"KTM";"300 EXC";"2017";"WB6067"
"KTM";"300 EXC";"2018";"WB6067"
"KTM";"300 EXC";"2019";"WB6067"
"KTM";"300 EXC";"2020";"WB6067"
"KTM";"300 EXC";"2021";"WB6067"
"KTM";"300 EXC";"2022";"WB6067"
"KTM";"300 EXC";"2023";"WB6067"
"KTM";"300 EXC";"2024";"WB6067"
"KTM";"300 SX";"2023";"WB6067"
"KTM";"300 SX";"2024";"WB6067"
"KTM";"360 EXC";"1996";"WB6067"
"KTM";"360 EXC";"1997";"WB6067"
"KTM";"360 SX";"1996";"WB6067"
"KTM";"360 SX";"1997";"WB6067"
"KTM";"380 EXC";"1998";"WB6067"
"KTM";"380 EXC";"1999";"WB6067"
"KTM";"380 EXC";"2000";"WB6067"
"KTM";"380 EXC";"2001";"WB6067"
"KTM";"380 EXC";"2002";"WB6067"
"KTM";"380 SX";"1998";"WB6067"
"KTM";"380 SX";"1999";"WB6067"
"KTM";"380 SX";"2000";"WB6067"
"KTM";"380 SX";"2001";"WB6067"
"KTM";"380 SX";"2002";"WB6067"
"KTM";"Freeride 250 R";"2014";"WB6067"
"KTM";"Freeride 250 R";"2015";"WB6067"
"KTM";"Freeride 250 R";"2016";"WB6067"
"KTM";"Freeride 250 R";"2017";"WB6067"
"KTM";"60 SX";"1997";"WB6068"
"KTM";"60 SX";"1998";"WB6068"
"KTM";"60 SX";"1999";"WB6068"
"KTM";"65 SX";"2000";"WB6068"
"KTM";"65 SX";"2001";"WB6068"
"KTM";"65 SX";"2002";"WB6068"
"KTM";"65 SX";"2003";"WB6068"
"KTM";"65 SX";"2004";"WB6068"
"KTM";"65 SX";"2005";"WB6068"
"KTM";"65 SX";"2006";"WB6068"
"KTM";"65 SX";"2007";"WB6068"
"KTM";"65 SX";"2008";"WB6068"
"Suzuki";"RM 250";"2003";"WB6070"
"Suzuki";"RM 250";"2004";"WB6070"
"Suzuki";"RM 250";"2005";"WB6071"
"Suzuki";"RM 250";"2006";"WB6071"
"Suzuki";"RM 250";"2007";"WB6071"
"Suzuki";"RM 250";"2008";"WB6071"
"Suzuki";"RM 250";"2009";"WB6071"
"Suzuki";"RM 250";"2010";"WB6071"
"Suzuki";"RM 250";"2011";"WB6071"
"Suzuki";"RM 250";"2012";"WB6071"
"Yamaha";"YZ 125";"2005";"WB6076"
"Yamaha";"YZ 125";"2006";"WB6076"
"Yamaha";"YZ 125";"2007";"WB6076"
"Yamaha";"YZ 125";"2008";"WB6076"
"Yamaha";"YZ 125";"2009";"WB6076"
"Yamaha";"YZ 125";"2010";"WB6076"
"Yamaha";"YZ 125";"2011";"WB6076"
"Yamaha";"YZ 125";"2012";"WB6076"
"Yamaha";"YZ 125";"2013";"WB6076"
"Yamaha";"YZ 125";"2014";"WB6076"
"Yamaha";"YZ 125";"2015";"WB6076"
"Yamaha";"YZ 125";"2016";"WB6076"
"Yamaha";"YZ 125";"2017";"WB6076"
"Yamaha";"YZ 125";"2018";"WB6076"
"Yamaha";"YZ 125";"2019";"WB6076"
"Yamaha";"YZ 125";"2020";"WB6076"
"Yamaha";"YZ 125";"2021";"WB6076"
"Yamaha";"YZ 125";"2022";"WB6076"
"Yamaha";"YZ 125";"2023";"WB6076"
"Yamaha";"YZ 125";"2024";"WB6076"
"KTM";"250 SX-F";"2006";"WB6077"
"KTM";"250 SX-F";"2007";"WB6077"
"KTM";"250 SX-F";"2008";"WB6077"
"KTM";"250 SX-F";"2009";"WB6077"
"KTM";"250 SX-F";"2010";"WB6077"
"Suzuki";"RM-Z 450";"2008";"WB6078"
"Suzuki";"RM-Z 450";"2009";"WB6078"
"Suzuki";"RM-Z 450";"2010";"WB6078"
"Suzuki";"RM-Z 450";"2011";"WB6078"
"Suzuki";"RM-Z 450";"2012";"WB6078"
"Suzuki";"RM-Z 450";"2013";"WB6078"
"Suzuki";"RM-Z 450";"2014";"WB6078"
"Suzuki";"RM-Z 450";"2015";"WB6078"
"Suzuki";"RM-Z 450";"2016";"WB6078"
"Suzuki";"RM-Z 450";"2017";"WB6078"
"Suzuki";"RM-Z 450";"2018";"WB6078"
"Suzuki";"RM-Z 450";"2019";"WB6078"
"Suzuki";"RM-Z 450";"2020";"WB6078"
"Suzuki";"RM-Z 450";"2021";"WB6078"
"Suzuki";"RM-Z 450";"2022";"WB6078"
"Suzuki";"RM-Z 450";"2023";"WB6078"
"Suzuki";"RM-Z 450";"2024";"WB6078"
"Suzuki";"RMX 450 Z";"2010";"WB6078"
"Suzuki";"RMX 450 Z";"2011";"WB6078"
"Suzuki";"RMX 450 Z";"2012";"WB6078"
"Suzuki";"RMX 450 Z";"2013";"WB6078"
"Suzuki";"RMX 450 Z";"2014";"WB6078"
"Suzuki";"RMX 450 Z";"2015";"WB6078"
"Suzuki";"RMX 450 Z";"2016";"WB6078"
"Suzuki";"RMX 450 Z";"2017";"WB6078"
"Suzuki";"RMX 450 Z";"2018";"WB6078"
"Suzuki";"RMX 450 Z";"2019";"WB6078"
"GasGas";"MC 65";"2021";"WB6079"
"GasGas";"MC 65";"2022";"WB6079"
"GasGas";"MC 65";"2023";"WB6079"
"Husqvarna";"TC 65";"2017";"WB6079"
"Husqvarna";"TC 65";"2018";"WB6079"
"Husqvarna";"TC 65";"2019";"WB6079"
"Husqvarna";"TC 65";"2020";"WB6079"
"Husqvarna";"TC 65";"2021";"WB6079"
"Husqvarna";"TC 65";"2022";"WB6079"
"Husqvarna";"TC 65";"2023";"WB6079"
"Husqvarna";"TC 65";"2024";"WB6079"
"KTM";"65 SX";"2009";"WB6079"
"KTM";"65 SX";"2010";"WB6079"
"KTM";"65 SX";"2011";"WB6079"
"KTM";"65 SX";"2012";"WB6079"
"KTM";"65 SX";"2013";"WB6079"
"KTM";"65 SX";"2014";"WB6079"
"KTM";"65 SX";"2015";"WB6079"
"KTM";"65 SX";"2016";"WB6079"
"KTM";"65 SX";"2017";"WB6079"
"KTM";"65 SX";"2018";"WB6079"
"KTM";"65 SX";"2019";"WB6079"
"KTM";"65 SX";"2020";"WB6079"
"KTM";"65 SX";"2021";"WB6079"
"KTM";"65 SX";"2022";"WB6079"
"KTM";"65 SX";"2023";"WB6079"
"KTM";"65 SX";"2024";"WB6079"
"GasGas";"MC 85";"2021";"WB6080"
"GasGas";"MC 85";"2022";"WB6080"
"GasGas";"MC 85";"2023";"WB6080"
"Husqvarna";"TC 85";"2014";"WB6080"
"Husqvarna";"TC 85";"2015";"WB6080"
"Husqvarna";"TC 85";"2016";"WB6080"
"Husqvarna";"TC 85";"2017";"WB6080"
"Husqvarna";"TC 85";"2018";"WB6080"
"Husqvarna";"TC 85";"2019";"WB6080"
"Husqvarna";"TC 85";"2020";"WB6080"
"Husqvarna";"TC 85";"2021";"WB6080"
"Husqvarna";"TC 85";"2022";"WB6080"
"Husqvarna";"TC 85";"2023";"WB6080"
"Husqvarna";"TC 85";"2024";"WB6080"
"KTM";"105 SX";"2004";"WB6080"
"KTM";"105 SX";"2005";"WB6080"
"KTM";"105 SX";"2006";"WB6080"
"KTM";"105 SX";"2007";"WB6080"
"KTM";"105 SX";"2008";"WB6080"
"KTM";"105 SX";"2009";"WB6080"
"KTM";"105 SX";"2010";"WB6080"
"KTM";"105 SX";"2011";"WB6080"
"KTM";"85 SX";"2003";"WB6080"
"KTM";"85 SX";"2004";"WB6080"
"KTM";"85 SX";"2005";"WB6080"
"KTM";"85 SX";"2006";"WB6080"
"KTM";"85 SX";"2007";"WB6080"
"KTM";"85 SX";"2008";"WB6080"
"KTM";"85 SX";"2009";"WB6080"
"KTM";"85 SX";"2010";"WB6080"
"KTM";"85 SX";"2011";"WB6080"
"KTM";"85 SX";"2012";"WB6080"
"KTM";"85 SX";"2013";"WB6080"
"KTM";"85 SX";"2014";"WB6080"
"KTM";"85 SX";"2015";"WB6080"
"KTM";"85 SX";"2016";"WB6080"
"KTM";"85 SX";"2017";"WB6080"
"KTM";"85 SX";"2018";"WB6080"
"KTM";"85 SX";"2019";"WB6080"
"KTM";"85 SX";"2020";"WB6080"
"KTM";"85 SX";"2021";"WB6080"
"KTM";"85 SX";"2022";"WB6080"
"KTM";"85 SX";"2023";"WB6080"
"KTM";"85 SX";"2024";"WB6080"
"KTM";"85 SX";"2003";"WB6080"
"KTM";"85 SX";"2004";"WB6080"
"KTM";"85 SX";"2005";"WB6080"
"KTM";"85 SX";"2006";"WB6080"
"KTM";"85 SX";"2007";"WB6080"
"KTM";"85 SX";"2008";"WB6080"
"KTM";"85 SX";"2009";"WB6080"
"KTM";"85 SX";"2010";"WB6080"
"KTM";"85 SX";"2011";"WB6080"
"KTM";"85 SX";"2012";"WB6080"
"KTM";"85 SX";"2013";"WB6080"
"KTM";"85 SX";"2014";"WB6080"
"KTM";"85 SX";"2015";"WB6080"
"KTM";"85 SX";"2016";"WB6080"
"KTM";"85 SX";"2017";"WB6080"
"KTM";"85 SX";"2018";"WB6080"
"KTM";"85 SX";"2019";"WB6080"
"KTM";"85 SX";"2020";"WB6080"
"KTM";"85 SX";"2021";"WB6080"
"KTM";"85 SX";"2022";"WB6080"
"KTM";"85 SX";"2023";"WB6080"
"KTM";"85 SX";"2024";"WB6080"
"GasGas";"EC 450 F";"2013";"WBK5000"
"GasGas";"EC 450 F";"2014";"WBK5000"
"GasGas";"EC 450 F";"2015";"WBK5000"
"Suzuki";"RM-Z 450";"2005";"WBK5000"
"Suzuki";"RM-Z 450";"2006";"WBK5000"
"Suzuki";"RM-Z 450";"2007";"WBK5000"
"Yamaha";"WR 400 F";"1998";"WBK5000"
"Yamaha";"WR 400 F";"1999";"WBK5000"
"Yamaha";"WR 400 F";"2000";"WBK5000"
"Yamaha";"WR 426 F";"2001";"WBK5000"
"Yamaha";"WR 426 F";"2002";"WBK5000"
"Yamaha";"WR 450 F";"2003";"WBK5000"
"Yamaha";"WR 450 F";"2004";"WBK5000"
"Yamaha";"WR 450 F";"2005";"WBK5000"
"Yamaha";"WR 450 F";"2006";"WBK5000"
"Yamaha";"WR 450 F";"2007";"WBK5000"
"Yamaha";"WR 450 F";"2008";"WBK5000"
"Yamaha";"WR 450 F";"2009";"WBK5000"
"Yamaha";"WR 450 F";"2010";"WBK5000"
"Yamaha";"WR 450 F";"2011";"WBK5000"
"Yamaha";"WR 450 F";"2012";"WBK5000"
"Yamaha";"WR 450 F";"2013";"WBK5000"
"Yamaha";"WR 450 F";"2014";"WBK5000"
"Yamaha";"WR 450 F";"2015";"WBK5000"
"Yamaha";"WR 450 F";"2016";"WBK5000"
"Yamaha";"WR 450 F";"2017";"WBK5000"
"Yamaha";"WR 450 F";"2018";"WBK5000"
"Yamaha";"WR 450 F";"2019";"WBK5000"
"Yamaha";"WR 450 F";"2020";"WBK5000"
"Yamaha";"WR 450 F";"2021";"WBK5000"
"Yamaha";"WR 450 F";"2022";"WBK5000"
"Yamaha";"WR 450 F";"2023";"WBK5000"
"Yamaha";"WR 450 F";"2024";"WBK5000"
"Yamaha";"YZ 450 F";"2004";"WBK5000"
"Yamaha";"YZ 450 F";"2005";"WBK5000"
"Yamaha";"YZ 450 F";"2006";"WBK5000"
"Yamaha";"YZ 450 F";"2007";"WBK5000"
"Yamaha";"YZ 450 F";"2008";"WBK5000"
"Yamaha";"YZ 450 F";"2009";"WBK5000"
"Yamaha";"YZ 450 F";"2010";"WBK5000"
"Yamaha";"YZ 450 F";"2011";"WBK5000"
"Yamaha";"YZ 450 F";"2012";"WBK5000"
"Yamaha";"YZ 450 F";"2013";"WBK5000"
"Yamaha";"YZ 400 F";"1998";"WBK5000"
"Yamaha";"YZ 400 F";"1999";"WBK5000"
"Yamaha";"YZ 426 F";"2000";"WBK5000"
"Yamaha";"YZ 426 F";"2001";"WBK5000"
"Yamaha";"YZ 426 F";"2002";"WBK5000"
"Yamaha";"YZ 450 F";"2003";"WBK5000"
"Yamaha";"YZ 450 F";"2004";"WBK5000"
"Yamaha";"YZ 450 F";"2005";"WBK5000"
"Yamaha";"YZ 450 F";"2006";"WBK5000"
"Yamaha";"YZ 450 F";"2007";"WBK5000"
"Yamaha";"YZ 450 F";"2008";"WBK5000"
"Yamaha";"YZ 450 F";"2009";"WBK5000"
"Yamaha";"YZ 450 F";"2010";"WBK5000"
"Yamaha";"YZ 450 F";"2011";"WBK5000"
"Yamaha";"YZ 450 F";"2012";"WBK5000"
"Yamaha";"YZ 450 F";"2013";"WBK5000"
"Yamaha";"YZ 450 F";"2014";"WBK5000"
"Yamaha";"YZ 450 F";"2015";"WBK5000"
"Yamaha";"YZ 450 F";"2016";"WBK5000"
"Yamaha";"YZ 450 F";"2017";"WBK5000"
"Yamaha";"YZ 450 F";"2018";"WBK5000"
"Yamaha";"YZ 450 F";"2019";"WBK5000"
"Yamaha";"YZ 450 F";"2020";"WBK5000"
"Yamaha";"YZ 450 F";"2021";"WBK5000"
"Yamaha";"YZ 450 F";"2022";"WBK5000"
"Yamaha";"YZ 450 F";"2023";"WBK5000"
"Yamaha";"YZ 450 F";"2024";"WBK5000"
"Yamaha";"YZ 450 FX";"2016";"WBK5000"
"Yamaha";"YZ 450 FX";"2017";"WBK5000"
"Yamaha";"YZ 450 FX";"2018";"WBK5000"
"Yamaha";"YZ 450 FX";"2019";"WBK5000"
"Yamaha";"YZ 450 FX";"2020";"WBK5000"
"Yamaha";"YZ 450 FX";"2021";"WBK5000"
"Yamaha";"YZ 450 FX";"2022";"WBK5000"
"Yamaha";"YZ 450 FX";"2023";"WBK5000"
"Yamaha";"YZ 450 FX";"2024";"WBK5000"
"Honda";"CRF 150 R";"2007";"WBK5001"
"Honda";"CRF 150 R";"2008";"WBK5001"
"Honda";"CRF 150 R";"2009";"WBK5001"
"Honda";"CRF 150 R";"2010";"WBK5001"
"Honda";"CRF 150 R";"2011";"WBK5001"
"Honda";"CRF 150 R";"2012";"WBK5001"
"Honda";"CRF 150 R";"2013";"WBK5001"
"Honda";"CRF 150 R";"2014";"WBK5001"
"Honda";"CRF 150 R";"2015";"WBK5001"
"Honda";"CRF 150 R";"2016";"WBK5001"
"Honda";"CRF 150 R";"2017";"WBK5001"
"Honda";"CRF 150 R";"2018";"WBK5001"
"Honda";"CRF 150 R";"2019";"WBK5001"
"Honda";"CRF 150 R";"2020";"WBK5001"
"Honda";"CRF 150 R";"2021";"WBK5001"
"Honda";"CRF 150 R";"2022";"WBK5001"
"Honda";"CRF 150 R";"2023";"WBK5001"
"Honda";"CRF 150 R";"2024";"WBK5001"
"TM Racing";"EN 250 4T";"2001";"WBK5002"
"TM Racing";"EN 250 4T";"2002";"WBK5002"
"TM Racing";"EN 250 4T";"2003";"WBK5002"
"TM Racing";"EN 250 4T";"2004";"WBK5002"
"TM Racing";"EN 250 4T";"2005";"WBK5002"
"TM Racing";"EN 250 4T";"2006";"WBK5002"
"TM Racing";"EN 250 4T";"2007";"WBK5002"
"TM Racing";"EN 250 4T";"2008";"WBK5002"
"TM Racing";"EN 250 4T";"2009";"WBK5002"
"TM Racing";"EN 250 4T";"2010";"WBK5002"
"TM Racing";"MX 250 4T";"2001";"WBK5002"
"TM Racing";"MX 250 4T";"2002";"WBK5002"
"TM Racing";"MX 250 4T";"2003";"WBK5002"
"TM Racing";"MX 250 4T";"2004";"WBK5002"
"TM Racing";"MX 250 4T";"2005";"WBK5002"
"TM Racing";"MX 250 4T";"2006";"WBK5002"
"TM Racing";"MX 250 4T";"2007";"WBK5002"
"TM Racing";"MX 250 4T";"2008";"WBK5002"
"TM Racing";"MX 250 4T";"2009";"WBK5002"
"TM Racing";"MX 250 4T";"2010";"WBK5002"
"Yamaha";"YZ 250";"1985";"WBK5002"
"Yamaha";"YZ 250";"1986";"WBK5002"
"Yamaha";"YZ 250";"1987";"WBK5002"
"Kawasaki";"KX 500";"1985";"WBK5003"
"Kawasaki";"KX 500";"1986";"WBK5003"
"Kawasaki";"KX 500";"1987";"WBK5003"
"Kawasaki";"KX 500";"1988";"WBK5003"
"Kawasaki";"KX 500";"1989";"WBK5003"
"Kawasaki";"KX 500";"1990";"WBK5003"
"Kawasaki";"KX 500";"1991";"WBK5003"
"Kawasaki";"KX 500";"1992";"WBK5003"
"Kawasaki";"KX 500";"1993";"WBK5003"
"Kawasaki";"KX 500";"1994";"WBK5003"
"Kawasaki";"KX 500";"1995";"WBK5003"
"Kawasaki";"KX 500";"1996";"WBK5003"
"Kawasaki";"KX 500";"1997";"WBK5003"
"Kawasaki";"KX 500";"1998";"WBK5003"
"Kawasaki";"KX 500";"1999";"WBK5003"
"Kawasaki";"KX 500";"2000";"WBK5003"
"Kawasaki";"KX 500";"2001";"WBK5003"
"Kawasaki";"KX 500";"2002";"WBK5003"
"Kawasaki";"KX 500";"2003";"WBK5003"
"Kawasaki";"KX 500";"2004";"WBK5003"
"Yamaha";"YZ 250";"1985";"WBK5003"
"Yamaha";"YZ 465";"1985";"WBK5003"
"Yamaha";"YZ 490";"1985";"WBK5003"
"Yamaha";"YZ 490";"1986";"WBK5003"
"Yamaha";"YZ 490";"1987";"WBK5003"
"Yamaha";"YZ 490";"1988";"WBK5003"
"Yamaha";"YZ 490";"1989";"WBK5003"
"Yamaha";"YZ 490";"1990";"WBK5003"
"Suzuki";"RM 80";"1985";"WBK5005"
"Yamaha";"YZ 80";"1985";"WBK5005"
"Yamaha";"YZ 80";"1986";"WBK5005"
"Yamaha";"YZ 80";"1987";"WBK5005"
"Yamaha";"YZ 80";"1988";"WBK5005"
"Yamaha";"YZ 80";"1989";"WBK5005"
"Yamaha";"YZ 80";"1990";"WBK5005"
"Yamaha";"YZ 80";"1991";"WBK5005"
"Yamaha";"YZ 80";"1992";"WBK5005"
"Kawasaki";"KDX 200";"1985";"WBK5006"
"Kawasaki";"KDX 200";"1986";"WBK5006"
"Kawasaki";"KDX 200";"1987";"WBK5006"
"Kawasaki";"KDX 200";"1988";"WBK5006"
"Kawasaki";"KDX 200";"1989";"WBK5006"
"Kawasaki";"KDX 200";"1990";"WBK5006"
"Kawasaki";"KDX 200";"1991";"WBK5006"
"Kawasaki";"KDX 200";"1992";"WBK5006"
"Kawasaki";"KDX 200";"1993";"WBK5006"
"Kawasaki";"KDX 200";"1994";"WBK5006"
"Kawasaki";"KDX 200";"1995";"WBK5006"
"Kawasaki";"KDX 200";"1996";"WBK5006"
"Kawasaki";"KDX 200";"1997";"WBK5006"
"Kawasaki";"KDX 200";"1998";"WBK5006"
"Kawasaki";"KDX 200";"1999";"WBK5006"
"Kawasaki";"KDX 200";"2000";"WBK5006"
"Kawasaki";"KDX 200";"2001";"WBK5006"
"Kawasaki";"KDX 200";"2002";"WBK5006"
"Kawasaki";"KDX 200";"2003";"WBK5006"
"Kawasaki";"KDX 200";"2004";"WBK5006"
"Kawasaki";"KDX 200";"2005";"WBK5006"
"Kawasaki";"KDX 200";"2006";"WBK5006"
"Kawasaki";"KDX 220";"1997";"WBK5006"
"Kawasaki";"KDX 220";"1998";"WBK5006"
"Kawasaki";"KDX 220";"1999";"WBK5006"
"Kawasaki";"KDX 220";"2000";"WBK5006"
"Kawasaki";"KDX 220";"2001";"WBK5006"
