REF MADRE;EAN PRODUCT;NOMBRE (SIN TALLA);MARCA;PVP +IVA;ID IVA;PRODUCT CATEGORIA;CATEGORIAS;CARACTERISTICAS;GAMA;FILTROS;PRODUCT;META-DESCRIPCION;URL IMGs;DESCRIPCION LARGA;ANCHURA;ALTURA;PROFUNDIDAD;PESO;ID DISPONIBILIDAD;ACTIVO;DISP. PEDIDOS;TEMPORADA;TALLAS;GENERO;EDAD;COLOR;REF COMBI;EAN COMBI;NOMBRE COMBI:TIPO;;REF;NOMBRE;PROVEEDOR;FAMILIA;SUBFAMILIA;P.COMPRA;PVP (+IVA);EAN;ALT 1;ALT 2;ALT 3;UNIDAD;LOTE;PESO;CODNC;LIBRE1=MARCA;LIBRE2=TEMPORADA;LIBRE3=PRODUCTO;LIBRE4=GAMA/MODELO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-34-001;BOTAS NIÑO GAERNE SGJ - NEGRO - 34;787;GAE;;123,5;229,9;8,05344E+12;2199-001-34;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-35-001;BOTAS NIÑO GAERNE SGJ - NEGRO - 35;787;GAE;;123,5;229,9;8,05344E+12;2199-001-35;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-36-001;BOTAS NIÑO GAERNE SGJ - NEGRO - 36;787;GAE;;123,5;229,9;8,05344E+12;2199-001-36;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-37-001;BOTAS NIÑO GAERNE SGJ - NEGRO - 37;787;GAE;;123,5;229,9;8,05344E+12;2199-001-37;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-38-001;BOTAS NIÑO GAERNE SGJ - NEGRO - 38;787;GAE;;123,5;229,9;8,05344E+12;2199-001-38;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-39-001;BOTAS NIÑO GAERNE SGJ - NEGRO - 39;787;GAE;;123,5;229,9;8,05344E+12;2199-001-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-39.5-001;BOTAS NIÑO GAERNE SGJ - NEGRO - 39.5;787;GAE;;123,5;229,9;8,05344E+12;2199-001-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-40-001;BOTAS NIÑO GAERNE SGJ - NEGRO - 40;787;GAE;;123,5;229,9;8,05344E+12;2199-001-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-41-001;BOTAS NIÑO GAERNE SGJ - NEGRO - 41;787;GAE;;123,5;229,9;8,05344E+12;2199-001-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-33-009;BOTAS NIÑO GAERNE SGJ - AMARILLO FLUOR - 33;787;GAE;;123,5;229,9;8,05344E+12;2199-009-33;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-34-009;BOTAS NIÑO GAERNE SGJ - AMARILLO FLUOR - 34;787;GAE;;123,5;229,9;8,05344E+12;2199-009-34;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-35-009;BOTAS NIÑO GAERNE SGJ - AMARILLO FLUOR - 35;787;GAE;;123,5;229,9;8,05344E+12;2199-009-35;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-36-009;BOTAS NIÑO GAERNE SGJ - AMARILLO FLUOR - 36;787;GAE;;123,5;229,9;8,05344E+12;2199-009-36;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-37-009;BOTAS NIÑO GAERNE SGJ - AMARILLO FLUOR - 37;787;GAE;;123,5;229,9;8,05344E+12;2199-009-37;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-38-009;BOTAS NIÑO GAERNE SGJ - AMARILLO FLUOR - 38;787;GAE;;123,5;229,9;8,05344E+12;2199-009-38;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-39-009;BOTAS NIÑO GAERNE SGJ - AMARILLO FLUOR - 39;787;GAE;;123,5;229,9;8,05344E+12;2199-009-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-39.5-009;BOTAS NIÑO GAERNE SGJ - AMARILLO FLUOR - 39.5;787;GAE;;123,5;229,9;8,05344E+12;2199-009-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-40-009;BOTAS NIÑO GAERNE SGJ - AMARILLO FLUOR - 40;787;GAE;;123,5;229,9;8,05344E+12;2199-009-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-41-009;BOTAS NIÑO GAERNE SGJ - AMARILLO FLUOR - 41;787;GAE;;123,5;229,9;8,05344E+12;2199-009-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-39-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 39;787;GAE;;225,57;419,9;8,05344E+12;2201-011-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-39.5-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 39.5;787;GAE;;225,57;419,9;8,05344E+12;2201-011-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-40-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 40;787;GAE;;225,57;419,9;8,05344E+12;2201-011-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-41-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 41;787;GAE;;225,57;419,9;8,05344E+12;2201-011-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-42-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 42;787;GAE;;225,57;419,9;8,05344E+12;2201-011-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-43-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 43;787;GAE;;225,57;419,9;8,05344E+12;2201-011-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-44-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 44;787;GAE;;225,57;419,9;8,05344E+12;2201-011-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-44.5-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 44.5;787;GAE;;225,57;419,9;8,05344E+12;2201-011-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-45-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 45;787;GAE;;225,57;419,9;8,05344E+12;2201-011-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-46-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 46;787;GAE;;225,57;419,9;8,05344E+12;2201-011-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-47-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 47;787;GAE;;225,57;419,9;8,05344E+12;2201-011-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-48-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 48;787;GAE;;225,57;419,9;8,05344E+12;2201-011-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2201-49-011;BOTAS GAERNE FASTBACK ENDURANCE - SUPERMOTARD MEDIANOCHE - 49;787;GAE;;225,57;419,9;8,05344E+12;2201-011-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-41-001;BOTAS GAERNE SG22 - NEGRO - 41;787;GAE;;375,98;699,9;8,05957E+12;2262-001-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-42-001;BOTAS GAERNE SG22 - NEGRO - 42;787;GAE;;375,98;699,9;8,05957E+12;2262-001-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-43-001;BOTAS GAERNE SG22 - NEGRO - 43;787;GAE;;375,98;699,9;8,05957E+12;2262-001-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44-001;BOTAS GAERNE SG22 - NEGRO - 44;787;GAE;;375,98;699,9;8,05957E+12;2262-001-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44.5-001;BOTAS GAERNE SG22 - NEGRO - 44.5;787;GAE;;375,98;699,9;8,05957E+12;2262-001-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-45-001;BOTAS GAERNE SG22 - NEGRO - 45;787;GAE;;375,98;699,9;8,05957E+12;2262-001-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-46-001;BOTAS GAERNE SG22 - NEGRO - 46;787;GAE;;375,98;699,9;8,05957E+12;2262-001-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-47-001;BOTAS GAERNE SG22 - NEGRO - 47;787;GAE;;375,98;699,9;8,05957E+12;2262-001-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-48-001;BOTAS GAERNE SG22 - NEGRO - 48;787;GAE;;375,98;699,9;8,05957E+12;2262-001-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-49-001;BOTAS GAERNE SG22 - NEGRO - 49;787;GAE;;375,98;699,9;8,05957E+12;2262-001-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-41-004;BOTAS GAERNE SG22 - BLANCO - 41;787;GAE;;375,98;699,9;8,05957E+12;2262-004-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-42-004;BOTAS GAERNE SG22 - BLANCO - 42;787;GAE;;375,98;699,9;8,05957E+12;2262-004-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-43-004;BOTAS GAERNE SG22 - BLANCO - 43;787;GAE;;375,98;699,9;8,05957E+12;2262-004-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44-004;BOTAS GAERNE SG22 - BLANCO - 44;787;GAE;;375,98;699,9;8,05957E+12;2262-004-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44.5-004;BOTAS GAERNE SG22 - BLANCO - 44.5;787;GAE;;375,98;699,9;8,05957E+12;2262-004-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-45-004;BOTAS GAERNE SG22 - BLANCO - 45;787;GAE;;375,98;699,9;8,05957E+12;2262-004-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-46-004;BOTAS GAERNE SG22 - BLANCO - 46;787;GAE;;375,98;699,9;8,05957E+12;2262-004-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-47-004;BOTAS GAERNE SG22 - BLANCO - 47;787;GAE;;375,98;699,9;8,05957E+12;2262-004-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-48-004;BOTAS GAERNE SG22 - BLANCO - 48;787;GAE;;375,98;699,9;8,05957E+12;2262-004-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-49-004;BOTAS GAERNE SG22 - BLANCO - 49;787;GAE;;375,98;699,9;8,05957E+12;2262-004-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-41-005;BOTAS GAERNE SG22 - ROJO - 41;787;GAE;;375,98;699,9;8,05957E+12;2262-005-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-42-005;BOTAS GAERNE SG22 - ROJO - 42;787;GAE;;375,98;699,9;8,05957E+12;2262-005-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-43-005;BOTAS GAERNE SG22 - ROJO - 43;787;GAE;;375,98;699,9;8,05344E+12;2262-005-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44-005;BOTAS GAERNE SG22 - ROJO - 44;787;GAE;;375,98;699,9;8,05344E+12;2262-005-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44.5-005;BOTAS GAERNE SG22 - ROJO - 44.5;787;GAE;;375,98;699,9;8,05957E+12;2262-005-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-45-005;BOTAS GAERNE SG22 - ROJO - 45;787;GAE;;375,98;699,9;8,05344E+12;2262-005-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-46-005;BOTAS GAERNE SG22 - ROJO - 46;787;GAE;;375,98;699,9;8,05957E+12;2262-005-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-47-005;BOTAS GAERNE SG22 - ROJO - 47;787;GAE;;375,98;699,9;8,05957E+12;2262-005-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-48-005;BOTAS GAERNE SG22 - ROJO - 48;787;GAE;;375,98;699,9;8,05344E+12;2262-005-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-49-005;BOTAS GAERNE SG22 - ROJO - 49;787;GAE;;375,98;699,9;8,05957E+12;2262-005-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-41-007;BOTAS GAERNE SG22 - ANTRACITA NEGRO ROJO - 41;787;GAE;;375,98;699,9;8,05957E+12;2262-007-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-42-007;BOTAS GAERNE SG22 - ANTRACITA NEGRO ROJO - 42;787;GAE;;375,98;699,9;8,05957E+12;2262-007-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-43-007;BOTAS GAERNE SG22 - ANTRACITA NEGRO ROJO - 43;787;GAE;;375,98;699,9;8,05957E+12;2262-007-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44-007;BOTAS GAERNE SG22 - ANTRACITA NEGRO ROJO - 44;787;GAE;;375,98;699,9;8,05957E+12;2262-007-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44.5-007;BOTAS GAERNE SG22 - ANTRACITA NEGRO ROJO - 44.5;787;GAE;;375,98;699,9;8,05957E+12;2262-007-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-45-007;BOTAS GAERNE SG22 - ANTRACITA NEGRO ROJO - 45;787;GAE;;375,98;699,9;8,05957E+12;2262-007-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-46-007;BOTAS GAERNE SG22 - ANTRACITA NEGRO ROJO - 46;787;GAE;;375,98;699,9;8,05957E+12;2262-007-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-47-007;BOTAS GAERNE SG22 - ANTRACITA NEGRO ROJO - 47;787;GAE;;375,98;699,9;8,05957E+12;2262-007-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-48-007;BOTAS GAERNE SG22 - ANTRACITA NEGRO ROJO - 48;787;GAE;;375,98;699,9;8,05957E+12;2262-007-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-49-007;BOTAS GAERNE SG22 - ANTRACITA NEGRO ROJO - 49;787;GAE;;375,98;699,9;8,05957E+12;2262-007-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-41-008;BOTAS GAERNE SG22 - NARANJA BLANCO GRIS - 41;787;GAE;;375,98;699,9;8,05957E+12;2262-008-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-42-008;BOTAS GAERNE SG22 - NARANJA BLANCO GRIS - 42;787;GAE;;375,98;699,9;8,05957E+12;2262-008-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-43-008;BOTAS GAERNE SG22 - NARANJA BLANCO GRIS - 43;787;GAE;;375,98;699,9;8,05957E+12;2262-008-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44-008;BOTAS GAERNE SG22 - NARANJA BLANCO GRIS - 44;787;GAE;;375,98;699,9;8,05957E+12;2262-008-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44.5-008;BOTAS GAERNE SG22 - NARANJA BLANCO GRIS - 44.5;787;GAE;;375,98;699,9;8,05957E+12;2262-008-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-45-008;BOTAS GAERNE SG22 - NARANJA BLANCO GRIS - 45;787;GAE;;375,98;699,9;8,05957E+12;2262-008-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-46-008;BOTAS GAERNE SG22 - NARANJA BLANCO GRIS - 46;787;GAE;;375,98;699,9;8,05957E+12;2262-008-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-47-008;BOTAS GAERNE SG22 - NARANJA BLANCO GRIS - 47;787;GAE;;375,98;699,9;8,05957E+12;2262-008-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-48-008;BOTAS GAERNE SG22 - NARANJA BLANCO GRIS - 48;787;GAE;;375,98;699,9;8,05957E+12;2262-008-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-49-008;BOTAS GAERNE SG22 - NARANJA/BLANCO/GRIS - 49;787;GAE;;375,98;699,9;8,05957E+12;2262-008-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-41-011;BOTAS GAERNE SG22 - CAMALEON - 41;787;GAE;;375,98;699,9;8,05344E+12;2262-011-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-42-011;BOTAS GAERNE SG22 - CAMALEON - 42;787;GAE;;375,98;699,9;8,05344E+12;2262-011-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-43-011;BOTAS GAERNE SG22 - CAMALEON - 43;787;GAE;;375,98;699,9;8,05344E+12;2262-011-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44-011;BOTAS GAERNE SG22 - CAMALEON - 44;787;GAE;;375,98;699,9;8,05344E+12;2262-011-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44.5-011;BOTAS GAERNE SG22 - CAMALEON - 44.5;787;GAE;;375,98;699,9;8,05344E+12;2262-011-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-45-011;BOTAS GAERNE SG22 - CAMALEON - 45;787;GAE;;375,98;699,9;8,05344E+12;2262-011-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-46-011;BOTAS GAERNE SG22 - CAMALEON - 46;787;GAE;;375,98;699,9;8,05344E+12;2262-011-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-47-011;BOTAS GAERNE SG22 - CAMALEON - 47;787;GAE;;375,98;699,9;8,05344E+12;2262-011-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-48-011;BOTAS GAERNE SG22 - CAMALEON - 48;787;GAE;;375,98;699,9;8,05344E+12;2262-011-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-49-011;BOTAS GAERNE SG22 - CAMALEON - 49;787;GAE;;375,98;699,9;8,05344E+12;2262-011-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-41-013;BOTAS GAERNE SG22 - FUTURO ATARDECER - 41;787;GAE;;375,98;699,9;8,05344E+12;2262-013-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-42-013;BOTAS GAERNE SG22 - FUTURO ATARDECER - 42;787;GAE;;375,98;699,9;8,05344E+12;2262-013-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-43-013;BOTAS GAERNE SG22 - FUTURO ATARDECER - 43;787;GAE;;375,98;699,9;8,05344E+12;2262-013-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44-013;BOTAS GAERNE SG22 - FUTURO ATARDECER - 44;787;GAE;;375,98;699,9;8,05344E+12;2262-013-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-44.5-013;BOTAS GAERNE SG22 - FUTURO ATARDECER - 44.5;787;GAE;;375,98;699,9;8,05344E+12;2262-013-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-45-013;BOTAS GAERNE SG22 - FUTURO ATARDECER - 45;787;GAE;;375,98;699,9;8,05344E+12;2262-013-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-46-013;BOTAS GAERNE SG22 - FUTURO ATARDECER - 46;787;GAE;;375,98;699,9;8,05344E+12;2262-013-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-47-013;BOTAS GAERNE SG22 - FUTURO ATARDECER - 47;787;GAE;;375,98;699,9;8,05344E+12;2262-013-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-48-013;BOTAS GAERNE SG22 - FUTURO ATARDECER - 48;787;GAE;;375,98;699,9;8,05344E+12;2262-013-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-49-013;BOTAS GAERNE SG22 - FUTURO ATARDECER - 49;787;GAE;;375,98;699,9;8,05344E+12;2262-013-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2262-41-017;BOTAS GAERNE SG22 - ANTRACITA BLANCO GRIS - 41;787;GAE;;375,98;699,9;8,05957E+12;2262-017-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 22
